57,012325;9,992296
57,012322;9,994040
57,012335;9,994243
57,012360;9,994455
57,012705;9,994335
57,013004;9,994279
57,014930;9,994366
57,015159;9,994390
57,015719;9,994529
57,016499;9,994730
57,016800;9,994779
57,017151;9,994797
57,017507;9,994800
57,018173;9,994830
57,018353;9,994836
57,018503;9,994868
57,018547;9,994871
57,018604;9,994862
57,018645;9,994855
57,018690;9,994844
57,018731;9,994834
57,018778;9,994812
57,018810;9,994793
57,018851;9,994767
57,018890;9,994742
57,018921;9,994735
57,018963;9,994735
57,018998;9,994739
57,019085;9,994769
57,019151;9,994847
57,019232;9,994888
57,019311;9,994882
57,019385;9,994834
57,019450;9,994748
57,019498;9,994629
57,019523;9,994494
57,019526;9,994340
57,019499;9,994177
57,019443;9,994041
57,019382;9,993962
57,019324;9,993668
57,019305;9,993362
57,019368;9,989198
57,019534;9,976616
57,019591;9,976247
57,019645;9,976189
57,019683;9,976124
57,019725;9,976004
57,019836;9,975931
57,020023;9,975806
57,020303;9,975795
57,020578;9,975792
57,021199;9,975760
57,022262;9,975695
57,022641;9,975687
57,022884;9,975726
57,023226;9,975747
57,023749;9,975766
57,024741;9,975865
57,025302;9,975973
57,025798;9,976069
57,026541;9,976196
57,026939;9,976245
57,028362;9,976580
57,028294;9,977509
57,028269;9,977851
57,028465;9,977898
57,028630;9,977938
57,028769;9,977971
57,028769;9,977971
57,028753;9,978264
57,028740;9,978487
